UID,REFCAT,Vulnerabilidad,SA,GradoDanio,PGA,Suelo,pNull,pLow,pMod,pExt,pCom,pMean,ojo,year,floor,facadeL,Escombro
7438,6310189XG1761S,M31-PRE,0.602,Sligth,0.245,C,0.096,0.511,0.244,0.123,0.027,Sligth,Masonry,1930,1,46.04,0.01034
7439,6310192XG1760N,M34-PRE,0.588,Sligth,0.246,C,0.224,0.581,0.14,0.049,0.006,Sligth,Masonry,1960,1,35.21,0.01046
7440,6310193XG1760N,M34-PRE,0.589,Sligth,0.246,C,0.223,0.581,0.14,0.049,0.006,Sligth,Masonry,1960,2,38.83,0.01071
7441,6310195XG1760N,M34-PRE,0.589,Sligth,0.246,C,0.223,0.581,0.141,0.049,0.006,Sligth,Masonry,1950,2,21.75,0.01074
7442,6310196XG1760N,M34-PRE,0.589,Sligth,0.246,C,0.223,0.581,0.141,0.049,0.006,Sligth,Masonry,1960,1,24.47,0.01065
7443,6310197XG1760N,RC31-PRE,0.409,Sligth,0.247,C,0.523,0.284,0.16,0.028,0.004,Sligth,Reinforced Concrete,1981,1,46.73,0.00393
7444,6310198XG1760N,RC31-PRE,0.409,Sligth,0.246,C,0.525,0.283,0.16,0.028,0.004,Sligth,Reinforced Concrete,1968,1,57.05,0.00393
7445,6315001XG1761E,RC31-LOW,0.097,Sligth,0.242,C,0.305,0.302,0.292,0.082,0.019,Sligth,Reinforced Concrete,2009,6,253.28,0.00401
7446,6315901XG1761F,RC31-PRE,0.405,Sligth,0.243,C,0.531,0.281,0.156,0.027,0.004,Sligth,Reinforced Concrete,1996,1,91.44,0.00397
7447,6316603XG1761E,RC31-LOW,0.066,Sligth,0.214,C,0.469,0.297,0.19,0.037,0.006,Sligth,Reinforced Concrete,2006,6,19.8,0.00402
7448,6316604XG1761E,RC31-PRE,0.176,Sligth,0.214,C,0.598,0.259,0.122,0.018,0.003,Sligth,Reinforced Concrete,1930,5,56.98,0.00393
7449,6316605XG1761E,RC31-LOW,0.251,Sligth,0.243,C,0.424,0.304,0.217,0.047,0.009,Sligth,Reinforced Concrete,2003,6,84.12,0.00402
7450,6316607XG1761E,RC31-LOW,0.252,Sligth,0.243,C,0.423,0.304,0.218,0.047,0.009,Sligth,Reinforced Concrete,2003,6,39.79,0.00401
7451,6316609XG1761E,RC31-PRE,0.252,Sligth,0.243,C,0.423,0.304,0.218,0.047,0.009,Sligth,Reinforced Concrete,1996,5,33.48,0.00409
7452,6316610XG1761E,M34-PRE,0.584,Sligth,0.244,C,0.231,0.58,0.136,0.047,0.006,Sligth,Masonry,1971,5,53.61,0.01036
7453,6316611XG1761E,RC31-LOW,0.066,Sligth,0.213,C,0.47,0.297,0.19,0.037,0.006,Sligth,Reinforced Concrete,2007,6,58.54,0.00405
7454,6317001XG1761E,RC31-PRE,0.3,None,0.213,C,0.711,0.207,0.073,0.009,0.001,None,Reinforced Concrete,1973,3,51.71,0
7455,6317005XG1761E,M34-PRE,0.294,Sligth,0.212,C,0.14,0.564,0.195,0.086,0.015,Sligth,Masonry,1972,4,85.82,0.01043
7456,6317006XG1761E,RC31-PRE,0.175,Sligth,0.212,C,0.602,0.257,0.121,0.018,0.003,Sligth,Reinforced Concrete,1972,4,90.17,0.004
7457,6317007XG1761E,M34-PRE,0.469,Sligth,0.212,C,0.468,0.47,0.051,0.011,0.001,Sligth,Masonry,1968,4,38.93,0.01069
7458,6317008XG1761E,RC31-PRE,0.175,Sligth,0.212,C,0.602,0.257,0.12,0.018,0.003,Sligth,Reinforced Concrete,1972,4,177.96,0.00402
7459,6317009XG1761E,RC31-LOW,0.175,Sligth,0.212,C,0.602,0.257,0.121,0.018,0.003,Sligth,Reinforced Concrete,2000,4,309.5,0.004
7460,6317011XG1761E,RC31-LOW,0.175,Sligth,0.213,C,0.6,0.258,0.121,0.018,0.003,Sligth,Reinforced Concrete,2004,6,164.87,0.004
7461,6317401XG1761E,RC31-PRE,0.302,None,0.214,C,0.707,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1977,2,49.71,0
7462,6317402XG1761E,M34-PRE,0.475,Sligth,0.214,C,0.453,0.48,0.054,0.012,0.001,Sligth,Masonry,1957,1,60.39,0.01045
7463,6317403XG1761E,RC31-PRE,0.301,None,0.213,C,0.709,0.207,0.074,0.009,0.001,None,Reinforced Concrete,1984,1,43.94,0
7464,6317404XG1761E,RC31-PRE,0.301,None,0.213,C,0.709,0.207,0.074,0.009,0.001,None,Reinforced Concrete,1980,2,18.78,0
7465,6317405XG1761E,RC31-PRE,0.301,None,0.213,C,0.709,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1983,3,18.88,0
7466,6317406XG1761E,RC31-PRE,0.301,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1981,2,18.64,0
7467,6317407XG1761E,M31-PRE,0.49,Sligth,0.214,C,0.257,0.566,0.132,0.04,0.005,Sligth,Masonry,1900,2,20.42,0.01036
7468,6317408XG1761E,M31-PRE,0.49,Sligth,0.214,C,0.256,0.566,0.133,0.04,0.005,Sligth,Masonry,1940,2,28.51,0.01025
7469,6317409XG1761E,RC31-PRE,0.302,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1994,2,22.49,0
7470,6317501XG1761E,RC31-PRE,0.302,None,0.214,C,0.706,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1960,1,19.97,0
7471,6317502XG1761E,RC31-PRE,0.302,None,0.214,C,0.707,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1971,1,26.9,0
7472,6317503XG1761E,RC31-PRE,0.302,None,0.214,C,0.707,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1970,1,61.72,0
7473,6317504XG1761E,RC31-PRE,0.302,None,0.214,C,0.707,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1970,1,13.71,0
7474,6317505XG1761E,M34-PRE,0.474,Sligth,0.214,C,0.456,0.478,0.054,0.012,0.001,Sligth,Masonry,1965,1,45.21,0.01047
7475,6317506XG1761E,RC31-PRE,0.301,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1991,2,41.3,0
7476,6317507XG1761E,RC31-PRE,0.301,None,0.213,C,0.709,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1980,3,54.77,0
7477,6317508XG1761E,RC31-LOW,0.301,None,0.213,C,0.709,0.207,0.074,0.009,0.001,None,Reinforced Concrete,1998,4,66.28,0
7478,6317509XG1761E,RC31-LOW,0.302,None,0.214,C,0.707,0.209,0.075,0.009,0.001,None,Reinforced Concrete,2006,3,9.95,0
7479,6317510XG1761E,RC31-PRE,0.302,None,0.214,C,0.707,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1971,1,20.76,0
7480,6317511XG1761E,RC31-PRE,0.302,None,0.214,C,0.707,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1994,2,32.42,0
7481,6317901XG1761E,M34-PRE,0.474,Sligth,0.214,C,0.454,0.479,0.054,0.012,0.001,Sligth,Masonry,1963,1,84.42,0.01055
7482,6317902XG1761E,RC31-LOW,0.301,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,0,1,22.41,0
7483,6317903XG1761E,RC31-LOW,0.301,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1997,3,40.09,0
7484,6317904XG1761E,RC31-PRE,0.301,None,0.213,C,0.709,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1954,1,36.85,0
7485,6317905XG1761E,RC31-PRE,0.301,None,0.213,C,0.709,0.207,0.074,0.009,0.001,None,Reinforced Concrete,1973,2,36.61,0
7486,6317906XG1761E,RC31-PRE,0.301,None,0.213,C,0.71,0.207,0.074,0.009,0.001,None,Reinforced Concrete,1968,2,31.43,0
7487,6317907XG1761E,M31-PRE,0.488,Sligth,0.213,C,0.262,0.565,0.13,0.039,0.005,Sligth,Masonry,1955,2,32.78,0.01044
7488,6318001XG1761G,M34-PRE,0.468,Sligth,0.211,C,0.47,0.469,0.05,0.011,0.001,Sligth,Masonry,1978,2,47.92,0.01044
7489,6318002XG1761G,M34-PRE,0.468,Sligth,0.211,C,0.469,0.469,0.05,0.011,0.001,Sligth,Masonry,1978,2,32.48,0.0105
7490,6318003XG1761G,RC31-PRE,0.299,None,0.211,C,0.713,0.205,0.072,0.008,0.001,None,Reinforced Concrete,1970,2,17.26,0
7491,6318004XG1761G,RC31-PRE,0.299,None,0.211,C,0.713,0.205,0.072,0.008,0.001,None,Reinforced Concrete,1960,1,53.54,0
7492,6318005XG1761G,RC31-LOW,0.299,None,0.212,C,0.712,0.206,0.072,0.008,0.001,None,Reinforced Concrete,2000,2,59.89,0
7493,6318007XG1761G,M31-PRE,0.485,Sligth,0.212,C,0.266,0.564,0.128,0.038,0.004,Sligth,Masonry,1930,1,27.69,0.01045
7494,6318008XG1761G,RC31-PRE,0.299,None,0.212,C,0.712,0.206,0.073,0.008,0.001,None,Reinforced Concrete,1970,1,69.53,0
7495,6318009XG1761G,RC31-PRE,0.299,None,0.212,C,0.712,0.206,0.073,0.008,0.001,None,Reinforced Concrete,1950,2,65.31,0
7496,6318010XG1761G,RC31-LOW,0.175,Sligth,0.212,C,0.601,0.258,0.121,0.018,0.003,Sligth,Reinforced Concrete,1998,5,43.74,0.00406
7497,6318012XG1761G,RC31-PRE,0.175,Sligth,0.212,C,0.601,0.258,0.121,0.018,0.003,Sligth,Reinforced Concrete,1994,4,43.49,0.00407
7498,6318014XG1761G,RC31-PRE,0.175,Sligth,0.212,C,0.602,0.257,0.121,0.018,0.003,Sligth,Reinforced Concrete,1972,4,116.29,0.00398
7499,6318015XG1761G,RC31-LOW,0.175,Sligth,0.211,C,0.602,0.257,0.12,0.018,0.003,Sligth,Reinforced Concrete,2004,5,63.75,0.00404
7500,6318016XG1761G,RC31-LOW,0.174,Sligth,0.211,C,0.603,0.257,0.12,0.018,0.003,Sligth,Reinforced Concrete,2006,5,53.01,0.00408
7501,6318017XG1761G,RC31-PRE,0.298,None,0.211,C,0.714,0.205,0.072,0.008,0.001,None,Reinforced Concrete,1993,3,144.91,0
7502,6318019XG1761G,RC31-PRE,0.298,None,0.211,C,0.714,0.205,0.072,0.008,0.001,None,Reinforced Concrete,1974,3,43.31,0
7503,6318020XG1761G,RC31-PRE,0.298,None,0.211,C,0.714,0.205,0.072,0.008,0.001,None,Reinforced Concrete,1970,1,32.21,0
7504,6318201XG1761G,M34-PRE,0.472,Sligth,0.213,C,0.46,0.475,0.053,0.011,0.001,Sligth,Masonry,1998,3,86.02,0.01042
7505,6318202XG1761G,RC31-PRE,0.3,None,0.213,C,0.711,0.207,0.073,0.009,0.001,None,Reinforced Concrete,1978,2,68.17,0
7506,6318203XG1761G,RC31-PRE,0.299,None,0.212,C,0.712,0.206,0.073,0.008,0.001,None,Reinforced Concrete,1974,2,52.43,0
7507,6318402XG1761G,RC31-PRE,0.301,None,0.213,C,0.709,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1988,2,38.64,0
7508,6318403XG1761G,RC31-PRE,0.301,None,0.213,C,0.709,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1984,2,25.77,0
7509,6318404XG1761G,RC31-PRE,0.301,None,0.213,C,0.709,0.207,0.074,0.009,0.001,None,Reinforced Concrete,1978,3,21.42,0
7510,6318405XG1761G,RC31-PRE,0.3,None,0.213,C,0.71,0.207,0.073,0.009,0.001,None,Reinforced Concrete,1976,3,80.71,0
7511,6318701XG1761G,RC31-PRE,0.3,None,0.212,C,0.711,0.207,0.073,0.009,0.001,None,Reinforced Concrete,1970,2,48.41,0
7512,6318702XG1761G,RC31-LOW,0.175,Sligth,0.213,C,0.6,0.258,0.121,0.018,0.003,Sligth,Reinforced Concrete,2009,3,33.28,0.0041
7513,6318703XG1761G,RC31-LOW,0.3,None,0.213,C,0.71,0.207,0.073,0.009,0.001,None,Reinforced Concrete,0,1,43.07,0
7514,6318704XG1761G,RC31-LOW,0.175,Sligth,0.212,C,0.601,0.258,0.121,0.018,0.003,Sligth,Reinforced Concrete,2002,3,66.91,0.00394
7515,6318705XG1761G,RC31-PRE,0.3,None,0.212,C,0.711,0.206,0.073,0.008,0.001,None,Reinforced Concrete,1961,2,47.48,0
7516,6318706XG1761G,M34-PRE,0.47,Sligth,0.212,C,0.465,0.472,0.051,0.011,0.001,Sligth,Masonry,1961,1,34.98,0.0105
7517,6318801XG1761G,RC31-LOW,0.175,Sligth,0.212,C,0.602,0.257,0.12,0.018,0.003,Sligth,Reinforced Concrete,2001,3,73.01,0.00405
7518,6318802XG1761G,RC31-PRE,0.299,None,0.212,C,0.712,0.206,0.073,0.008,0.001,None,Reinforced Concrete,1968,1,88.14,0
7519,6415703XG1761E,M34-PRE,0.584,Sligth,0.244,C,0.23,0.58,0.137,0.047,0.006,Sligth,Masonry,1960,1,104.54,0.01053
7520,6415705XG1761E,RC31-PRE,0.406,Sligth,0.244,C,0.529,0.282,0.157,0.027,0.004,Sligth,Reinforced Concrete,1981,1,59.25,0.00403
7521,6415712XG1761E,RC31-LOW,0.406,Sligth,0.244,C,0.53,0.282,0.157,0.027,0.004,Sligth,Reinforced Concrete,1999,1,17.85,0.00424
7522,6415714XG1761E,RC31-PRE,0.407,Sligth,0.245,C,0.527,0.283,0.159,0.027,0.004,Sligth,Reinforced Concrete,1950,2,100.52,0.00399
7523,6415715XG1761E,RC31-PRE,0.408,Sligth,0.246,C,0.525,0.283,0.159,0.028,0.004,Sligth,Reinforced Concrete,1972,2,85.85,0.00398
7524,6415721XG1761E,RC31-PRE,0.412,Sligth,0.248,C,0.52,0.285,0.162,0.028,0.005,Sligth,Reinforced Concrete,1972,2,166.39,0.00398
7525,6415723XG1761E,RC31-PRE,0.412,Sligth,0.249,C,0.519,0.285,0.163,0.029,0.005,Sligth,Reinforced Concrete,1972,2,100.71,0.00399
7526,6415724XG1761E,RC31-PRE,0.414,Sligth,0.25,C,0.516,0.286,0.164,0.029,0.005,Sligth,Reinforced Concrete,1972,2,330.79,0.004
7527,6415728XG1761N,RC31-PRE,0.415,Sligth,0.25,C,0.515,0.286,0.165,0.029,0.005,Sligth,Reinforced Concrete,1972,2,49.03,0.00404
7528,6415735XG1761N,RC31-PRE,0.41,Sligth,0.247,C,0.523,0.284,0.161,0.028,0.004,Sligth,Reinforced Concrete,1972,2,52.38,0.00391
7529,6415738XG1761N,RC31-PRE,0.408,Sligth,0.245,C,0.527,0.283,0.159,0.027,0.004,Sligth,Reinforced Concrete,1972,2,44.86,0.00401
7530,6415742XG1761N,RC31-PRE,0.406,Sligth,0.244,C,0.53,0.282,0.157,0.027,0.004,Sligth,Reinforced Concrete,1972,2,59.85,0.00401
7531,6416201XG1761E,RC31-PRE,0.406,Sligth,0.244,C,0.529,0.282,0.157,0.027,0.004,Sligth,Reinforced Concrete,1972,2,54.93,0.004
7532,6416202XG1761E,RC31-PRE,0.406,Sligth,0.244,C,0.529,0.282,0.157,0.027,0.004,Sligth,Reinforced Concrete,1972,2,27.28,0.00383
7533,6416203XG1761E,RC31-PRE,0.406,Sligth,0.244,C,0.53,0.282,0.157,0.027,0.004,Sligth,Reinforced Concrete,1972,2,40.33,0.00398
7534,6416204XG1761E,RC31-PRE,0.405,Sligth,0.244,C,0.53,0.282,0.157,0.027,0.004,Sligth,Reinforced Concrete,1972,2,50.3,0.00399
7535,6416205XG1761E,RC31-PRE,0.405,Sligth,0.243,C,0.531,0.282,0.156,0.027,0.004,Sligth,Reinforced Concrete,1972,2,67.77,0.00407
7536,6417001XG1761E,RC31-PRE,0.303,None,0.215,C,0.706,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1972,2,46.04,0
7537,6417002XG1761E,RC31-PRE,0.303,None,0.215,C,0.706,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1972,2,33.87,0
7538,6417003XG1761E,RC31-PRE,0.302,None,0.214,C,0.707,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1972,2,21.35,0
7539,6417004XG1761E,RC31-PRE,0.302,None,0.214,C,0.707,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1972,2,12.1,0
7540,6417007XG1761E,RC31-PRE,0.302,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1972,2,30.59,0
7541,6417008XG1761E,RC31-PRE,0.301,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1972,2,71.82,0
7542,6417011XG1761E,RC31-PRE,0.302,None,0.214,C,0.707,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1972,2,39.33,0
7543,6417602XG1761E,RC31-PRE,0.304,None,0.216,C,0.704,0.21,0.076,0.009,0.001,None,Reinforced Concrete,1972,2,32.74,0
7544,6417603XG1761E,RC31-PRE,0.304,None,0.215,C,0.704,0.21,0.076,0.009,0.001,None,Reinforced Concrete,1972,2,24.46,0
7545,6417604XG1761E,RC31-PRE,0.303,None,0.215,C,0.705,0.21,0.075,0.009,0.001,None,Reinforced Concrete,1972,2,24.55,0
7546,6417605XG1761E,RC31-PRE,0.303,None,0.215,C,0.705,0.21,0.075,0.009,0.001,None,Reinforced Concrete,1972,2,32.78,0
7547,6417606XG1761E,RC31-PRE,0.303,None,0.215,C,0.706,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1972,2,31.22,0
7548,6417607XG1761E,RC31-PRE,0.303,None,0.215,C,0.706,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1972,2,26.63,0
7549,6417608XG1761E,RC31-PRE,0.303,None,0.215,C,0.706,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1972,2,22.58,0
7550,6417609XG1761E,RC31-PRE,0.303,None,0.215,C,0.706,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1972,2,22.41,0
7551,6417610XG1761E,RC31-PRE,0.302,None,0.214,C,0.706,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1972,2,61.51,0
7552,6418001XG1761G,RC31-PRE,0.301,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1983,2,29.97,0
7553,6418002XG1761G,RC31-PRE,0.301,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1988,1,18.78,0
7554,6418003XG1761G,RC31-LOW,0.301,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,0,1,15.75,0
7555,6418004XG1761G,RC31-PRE,0.302,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1958,2,56.26,0
7556,6418006XG1761G,RC31-LOW,0.301,None,0.213,C,0.709,0.208,0.074,0.009,0.001,None,Reinforced Concrete,2003,2,61.33,0
7557,6418007XG1761G,RC31-PRE,0.301,None,0.213,C,0.709,0.207,0.074,0.009,0.001,None,Reinforced Concrete,1974,2,31.73,0
7558,6418008XG1761G,RC31-LOW,0.176,Sligth,0.213,C,0.6,0.258,0.122,0.018,0.003,Sligth,Reinforced Concrete,2004,3,98.31,0.00403
7559,6418011XG1761G,M34-PRE,0.471,Sligth,0.213,C,0.462,0.474,0.052,0.011,0.001,Sligth,Masonry,1950,2,63.46,0.01039
7560,6418012XG1761G,M31-PRE,0.487,Sligth,0.213,C,0.262,0.565,0.13,0.039,0.005,Sligth,Masonry,1940,1,29.28,0.01067
7561,6418013XG1761G,RC31-PRE,0.3,None,0.212,C,0.711,0.207,0.073,0.009,0.001,None,Reinforced Concrete,1981,2,55.14,0
7562,6418014XG1761G,M34-PRE,0.472,Sligth,0.213,C,0.461,0.475,0.052,0.011,0.001,Sligth,Masonry,1980,2,30.2,0.01045
7563,6418015XG1761G,RC31-PRE,0.301,None,0.213,C,0.71,0.207,0.074,0.009,0.001,None,Reinforced Concrete,1984,2,20.41,0
7564,6418016XG1761G,RC31-LOW,0.301,None,0.213,C,0.709,0.207,0.074,0.009,0.001,None,Reinforced Concrete,2007,3,36.25,0
7565,6418401XG1761G,RC31-PRE,0.303,None,0.215,C,0.706,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1988,1,70.76,0
7566,6418601XG1761G,RC31-PRE,0.303,None,0.215,C,0.706,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1961,2,45.32,0
7567,6418602XG1761G,M34-PRE,0.475,Sligth,0.214,C,0.453,0.48,0.054,0.012,0.001,Sligth,Masonry,1973,3,37.95,0.01042
7568,6418603XG1761G,M34-PRE,0.475,Sligth,0.214,C,0.452,0.481,0.054,0.012,0.001,Sligth,Masonry,1970,1,29.9,0.01052
7569,6418801XG1761G,M34-PRE,0.473,Sligth,0.213,C,0.458,0.477,0.053,0.011,0.001,Sligth,Masonry,1963,1,59.05,0.01061
7570,6418802XG1761G,M34-PRE,0.474,Sligth,0.214,C,0.456,0.478,0.054,0.012,0.001,Sligth,Masonry,1998,2,70.87,0.01041
7571,6418804XG1761G,RC31-LOW,0.301,None,0.214,C,0.709,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1998,2,40.0,0
7572,6418901XG1761G,RC31-PRE,0.302,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1963,1,81.17,0
7573,6418902XG1761G,RC31-PRE,0.302,None,0.214,C,0.707,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1963,1,72.54,0
7574,6418903XG1761G,RC31-PRE,0.302,None,0.214,C,0.707,0.209,0.075,0.009,0.001,None,Reinforced Concrete,1963,1,48.04,0
7575,6418904XG1761G,RC31-PRE,0.302,None,0.214,C,0.707,0.208,0.074,0.009,0.001,None,Reinforced Concrete,1963,1,74.97,0
7576,6418905XG1761G,RC31-LOW,0.301,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,2002,3,32.77,0
7577,6418906XG1761G,RC31-LOW,0.302,None,0.214,C,0.707,0.209,0.075,0.009,0.001,None,Reinforced Concrete,2001,2,135.12,0
7578,6418907XG1761G,RC31-LOW,0.301,None,0.214,C,0.708,0.208,0.074,0.009,0.001,None,Reinforced Concrete,2003,2,31.51,0
7579,6420204XG1762A,RC31-PRE,0.301,None,0.213,C,0.709,0.207,0.074,0.009,0.001,None,Reinforced Concrete,1981,1,178.58,0
7580,6420210XG1761N,RC31-PRE,0.294,None,0.208,C,0.721,0.201,0.069,0.008,0.001,None,Reinforced Concrete,1980,2,82.22,0
7581,6420211XG1761N,RC31-PRE,0.295,None,0.209,C,0.719,0.202,0.07,0.008,0.001,None,Reinforced Concrete,1978,2,50.96,0
7582,6420211XG1762A,RC31-LOW,0.172,Sligth,0.207,C,0.61,0.254,0.117,0.017,0.002,Sligth,Reinforced Concrete,2008,6,110.51,0.00399
7583,6420214XG1761N,RC31-PRE,0.307,None,0.218,C,0.698,0.213,0.078,0.009,0.001,None,Reinforced Concrete,1980,1,30.27,0
7584,6420214XG1762A,RC31-LOW,0.172,Sligth,0.208,C,0.609,0.254,0.117,0.017,0.002,Sligth,Reinforced Concrete,2007,5,106.93,0.00396
7585,6420215XG1761N,RC31-PRE,0.308,None,0.219,C,0.696,0.214,0.079,0.009,0.001,None,Reinforced Concrete,1968,2,50.52,0
7586,6420216XG1761N,M31-PRE,0.504,Sligth,0.22,C,0.229,0.569,0.147,0.048,0.006,Sligth,Masonry,1940,1,40.99,0.01033
7587,6420217XG1761N,M34-PRE,0.487,Sligth,0.22,C,0.424,0.499,0.062,0.014,0.001,Sligth,Masonry,1960,1,50.57,0.01042
7588,6420218XG1761N,RC31-LOW,0.309,None,0.22,C,0.695,0.215,0.079,0.01,0.001,None,Reinforced Concrete,1997,2,44.04,0
7589,6420220XG1761N,M31-PRE,0.503,Sligth,0.219,C,0.232,0.569,0.146,0.047,0.006,Sligth,Masonry,1920,1,46.72,0.01062
7590,6420221XG1761N,M31-PRE,0.502,Sligth,0.219,C,0.232,0.569,0.145,0.047,0.006,Sligth,Masonry,1930,1,41.4,0.01069
7591,6420222XG1761N,RC31-PRE,0.308,None,0.219,C,0.697,0.214,0.079,0.009,0.001,None,Reinforced Concrete,1970,1,81.09,0
7592,6420223XG1762A,RC31-PRE,0.309,None,0.219,C,0.696,0.214,0.079,0.01,0.001,None,Reinforced Concrete,1960,1,66.93,0
7593,6513910XG1761D,RC31-LOW,0.41,Sligth,0.247,C,0.523,0.284,0.161,0.028,0.004,Sligth,Reinforced Concrete,1999,2,71.23,0.00397
7594,6513912XG1761D,M31-PRE,0.61,Moderate,0.248,C,0.088,0.501,0.251,0.131,0.03,Moderate,Masonry,1900,1,46.26,0.01714
7595,6513914XG1761D,RC31-PRE,0.411,Sligth,0.248,C,0.521,0.284,0.162,0.028,0.005,Sligth,Reinforced Concrete,1968,2,186.03,0.00399
7596,6513919XG1761D,RC31-PRE,0.413,Sligth,0.249,C,0.518,0.285,0.163,0.029,0.005,Sligth,Reinforced Concrete,1970,2,98.23,0.00404
7597,6513920XG1761D,M31-PRE,0.614,Moderate,0.25,C,0.085,0.496,0.254,0.135,0.031,Moderate,Masonry,1940,2,128.5,0.02052
7598,6513925XG1761D,RC31-PRE,0.417,Sligth,0.251,C,0.512,0.287,0.167,0.03,0.005,Sligth,Reinforced Concrete,1987,2,48.68,0.00405
7599,6513931XG1761S,M34-PRE,0.406,Moderate,0.248,C,0.032,0.377,0.286,0.226,0.079,Moderate,Masonry,1960,3,17.36,0.022
7600,6513932XG1761S,M34-PRE,0.595,Sligth,0.248,C,0.214,0.581,0.146,0.052,0.007,Sligth,Masonry,1960,2,28.01,0.01037
7601,6513935XG1761S,RC31-PRE,0.409,Sligth,0.247,C,0.524,0.284,0.16,0.028,0.004,Sligth,Reinforced Concrete,1972,2,94.35,0.00401
7602,6513936XG1761S,RC31-PRE,0.408,Sligth,0.246,C,0.525,0.283,0.159,0.028,0.004,Sligth,Reinforced Concrete,1978,1,45.43,0.00398
7603,6513937XG1761S,RC31-PRE,0.407,Sligth,0.245,C,0.527,0.283,0.159,0.027,0.004,Sligth,Reinforced Concrete,1976,1,63.6,0.00404
7604,6513938XG1761S,RC31-PRE,0.406,Sligth,0.244,C,0.529,0.282,0.157,0.027,0.004,Sligth,Reinforced Concrete,1950,2,166.54,0.00398
7605,6517002XG1761F,M11-PRE,0.476,Extensive,0.216,C,0.001,0.037,0.192,0.298,0.471,Extensive,Masonry,1920,1,28.81,0.05728
7606,6517004XG1761F,RC31-LOW,0.066,Sligth,0.216,C,0.466,0.297,0.193,0.038,0.007,Sligth,Reinforced Concrete,2008,6,104.49,0.00401
7607,6518001XG1761H,RC31-PRE,0.305,None,0.216,C,0.702,0.211,0.076,0.009,0.001,None,Reinforced Concrete,1980,2,633.64,0
7608,6611303XG1761B,M31-PRE,0.614,Moderate,0.25,C,0.085,0.496,0.254,0.134,0.031,Moderate,Masonry,1940,1,27.46,0.01689
7609,6611305XG1761B,RC31-PRE,0.414,Sligth,0.25,C,0.516,0.286,0.165,0.029,0.005,Sligth,Reinforced Concrete,1993,1,115.65,0.00399
7610,6611307XG1761B,RC31-LOW,0.416,Sligth,0.251,C,0.513,0.286,0.166,0.029,0.005,Sligth,Reinforced Concrete,2001,2,95.39,0.00399
7611,6611310XG1761B,RC31-PRE,0.415,Sligth,0.25,C,0.515,0.286,0.165,0.029,0.005,Sligth,Reinforced Concrete,1993,1,29.47,0.00404
7612,6611315XG1761B,M31-PRE,0.614,Moderate,0.25,C,0.085,0.496,0.254,0.134,0.031,Moderate,Masonry,1940,2,35.12,0.02058
7613,6611316XG1761B,M31-PRE,0.614,Moderate,0.25,C,0.085,0.496,0.254,0.134,0.031,Moderate,Masonry,1940,1,29.6,0.01701
7614,6611318XG1761B,RC31-LOW,0.412,Sligth,0.249,C,0.519,0.285,0.163,0.029,0.005,Sligth,Reinforced Concrete,2004,2,71.15,0.00397
