REFCAT;Suelo;Vulnerabilidad;year;floor;facadeL;CUSEC
5398106XG1659G;C;RC31-PRE;1974;2;112,069999999999993;3002401022
5398108XG1659G;D;RC31-LOW;2007;2;55,049999999999997;3002401022
5398109XG1659G;D;RC31-LOW;2007;2;53,680000000000000;3002401022
5398111XG1659G;C;RC31-LOW;2003;2;55,390000000000001;3002401022
5398701XG1659G;C;M34-PRE;1968;2;100,319999999999993;3002401022
5398702XG1659F;C;M34-PRE;1980;2;115,659999999999997;3002401022
5398704XG1659G;C;M34-PRE;2002;2;43,700000000000003;3002401022
5402005XG1750C;C;RC31-PRE;1983;2;108,109999999999999;3002401042
5402006XG1750C;C;RC31-PRE;1983;2;91,590000000000003;3002401042
5402007XG1750C;C;RC31-PRE;1980;2;52,430000000000000;3002401042
5402008XG1750C;C;RC31-PRE;1960;2;99,849999999999994;3002401042
5402009XG1750C;C;RC31-PRE;1970;1;81,109999999999999;3002401042
5402010XG1750C;C;RC31-LOW;1999;2;70,819999999999993;3002401042
5402011XG1750C;D;RC31-LOW;2010;2;58,409999999999997;3002401042
5402012XG1750C;D;RC31-PRE;1975;2;83,069999999999993;3002401042
5402013XG1750C;D;RC31-LOW;2004;3;72,870000000000005;3002401042
5402014XG1750C;D;RC31-LOW;2008;2;70,629999999999995;3002401042
5402016XG1750C;D;RC31-LOW;2004;3;71,700000000000003;3002401042
5404401XG1750E;D;RC31-PRE;1989;1;39,979999999999997;3002401042
5404402XG1750E;D;RC31-PRE;1980;2;79,930000000000007;3002401042
5404403XG1750E;D;RC31-PRE;1970;2;98,780000000000001;3002401042
5404404XG1750E;D;RC31-LOW;2008;2;57,030000000000001;3002401042
5404406XG1750E;D;RC31-LOW;2004;3;94,290000000000006;3002401042
5404408XG1750E;D;RC31-PRE;1995;2;69,680000000000007;3002401042
5404409XG1750E;D;M34-PRE;1965;1;37,049999999999997;3002401042
5404411XG1750E;C;M34-PRE;1965;1;18,969999999999999;3002401042
5404412XG1750E;C;M34-PRE;1965;1;25,920000000000002;3002401042
5404415XG1750E;D;RC31-LOW;2000;2;50,420000000000002;3002401042
5404416XG1750E;D;RC31-PRE;1996;2;52,909999999999997;3002401042
5404418XG1750E;D;RC31-LOW;2001;3;58,009999999999998;3002401042
5404419XG1750E;D;RC31-PRE;1992;2;61,140000000000001;3002401042
5407002XG1750E;D;RC31-PRE;1989;2;53,479999999999997;3002401042
5407003XG1750E;C;M31-PRE;1930;1;71,239999999999995;3002401042
5407004XG1750E;D;RC31-LOW;2005;3;102,230000000000004;3002401042
5407006XG1750E;C;RC31-PRE;1985;3;122,109999999999999;3002401042
5407008XG1750E;C;M34-PRE;1950;2;88,310000000000002;3002401042
5407010XG1750E;C;RC31-PRE;1992;3;58,509999999999998;3002401042
5407013XG1750E;C;RC31-LOW;2009;3;49,520000000000003;3002401042
5407014XG1750E;D;RC31-PRE;1989;2;51,549999999999997;3002401042
5407015XG1750E;D;RC31-PRE;1989;2;54,159999999999997;3002401042
5407016XG1750E;D;RC31-PRE;1989;2;53,640000000000001;3002401042
5408001XG1750G;D;M11-PRE;1890;3;544,090000000000032;3002401042
5408002XG1750G;D;M11-PRE;1900;1;43,090000000000003;3002401042
5408003XG1750G;C;M31-PRE;1900;3;193,250000000000000;3002401042
5408004XG1750G;C;M31-PRE;1900;2;75,129999999999995;3002401042
5408005XG1750G;D;M34-PRE;1963;2;48,350000000000001;3002401042
5415003XG1751E;C;RC31-PRE;1975;5;56,320000000000000;3002401034
5415004XG1751E;C;RC31-LOW;2000;4;129,930000000000007;3002401034
5415005XG1751E;D;RC31-PRE;1993;3;33,259999999999998;3002401034
5415006XG1751E;D;RC31-PRE;1979;4;29,050000000000001;3002401034
5415007XG1751E;D;RC31-LOW;2003;6;40,149999999999999;3002401034
5415009XG1751E;D;RC31-PRE;1995;5;50,630000000000003;3002401034
5415010XG1751E;D;RC31-LOW;2000;5;93,200000000000003;3002401034
5415012XG1751E;C;RC31-PRE;1970;4;41,909999999999997;3002401034
5415013XG1751E;C;M31-PRE;1923;2;79,269999999999996;3002401034
5415014XG1751E;C;RC31-LOW;2001;5;42,899999999999999;3002401034
5415015XG1751E;C;RC31-PRE;1975;5;7,450000000000000;3002401034
5415016XG1751E;C;RC31-PRE;1973;5;15,180000000000000;3002401034
5415017XG1751E;C;RC31-PRE;1992;4;132,210000000000008;3002401034
5415020XG1751E;C;M31-PRE;1940;3;13,100000000000000;3002401034
5415021XG1751E;C;M34-PRE;1965;3;9,869999999999999;3002401034
5415022XG1751E;C;RC31-PRE;1986;6;41,549999999999997;3002401034
5415023XG1751E;C;RC31-LOW;2005;6;72,730000000000004;3002401034
5415024XG1751E;D;RC31-LOW;2000;5;140,219999999999999;3002401034
5415101XG1751E;C;M31-PRE;1940;1;30,500000000000000;3002401014
5415102XG1751E;C;M11-PRE;1900;2;15,750000000000000;3002401014
5415103XG1751E;C;RC31-PRE;1981;2;8,580000000000000;3002401014
5415104XG1751E;C;M34-PRE;1950;3;24,230000000000000;3002401014
5415301XG1751E;C;M34-PRE;1950;2;29,059999999999999;3002401014
5415302XG1751E;C;M31-PRE;1940;2;4,770000000000000;3002401014
5415303XG1751E;C;M31-PRE;1940;2;8,160000000000000;3002401014
5415304XG1751E;C;M31-PRE;1900;2;6,920000000000000;3002401014
5415305XG1751E;C;RC31-LOW;1900;2;22,829999999999998;3002401014
5415307XG1751E;C;RC31-PRE;1985;1;18,140000000000001;3002401014
5415308XG1751E;C;RC31-PRE;1976;3;14,140000000000001;3002401014
5415309XG1751E;C;M31-PRE;1940;3;48,420000000000002;3002401014
5415310XG1751E;C;M11-PRE;1900;2;17,219999999999999;3002401014
5415311XG1751E;C;M11-PRE;1900;2;11,060000000000000;3002401014
5415312XG1751E;C;M34-PRE;1950;3;38,600000000000001;3002401014
5415313XG1751E;C;M31-PRE;1940;2;13,779999999999999;3002401014
5415314XG1751E;C;RC31-PRE;1960;5;38,439999999999998;3002401014
5415318XG1751E;C;M34-PRE;1970;2;16,129999999999999;3002401014
5415319XG1751E;C;RC31-PRE;1970;1;8,990000000000000;3002401014
5415320XG1751E;C;RC31-PRE;1950;2;6,520000000000000;3002401014
5415321XG1751E;C;M31-PRE;1900;2;25,660000000000000;3002401014
5415322XG1751E;C;RC31-LOW;2005;6;63,350000000000001;3002401014
5415808XG1751E;C;RC31-PRE;1970;2;25,940000000000001;3002401014
5415809XG1751E;C;M34-PRE;1970;4;21,280000000000001;3002401014
5415810XG1751E;C;M31-PRE;1930;2;24,980000000000000;3002401014
5415811XG1751E;C;RC31-PRE;1950;2;23,149999999999999;3002401014
5415814XG1751E;C;RC31-LOW;2008;6;50,320000000000000;3002401014
5415815XG1751E;C;RC31-LOW;2009;6;87,180000000000007;3002401014
5416001XG1751E;C;M11-PRE;1890;2;44,149999999999999;3002401014
5416002XG1751E;C;M11-PRE;1900;1;19,600000000000001;3002401014
5416003XG1751E;C;M31-PRE;1940;3;6,390000000000000;3002401014
5416004XG1751E;C;M34-PRE;1940;2;15,779999999999999;3002401014
5416005XG1751E;C;M34-PRE;1940;1;11,270000000000000;3002401014
5416006XG1751E;C;M31-PRE;1940;1;16,350000000000001;3002401014
5416007XG1751E;C;M31-PRE;1900;1;12,220000000000001;3002401014
5416008XG1751E;C;M34-PRE;1970;2;19,270000000000000;3002401014
5416009XG1751E;C;M31-PRE;1940;3;12,850000000000000;3002401014
5416010XG1751E;C;M31-PRE;1940;2;13,699999999999999;3002401014
5416011XG1751E;C;M11-PRE;1900;1;9,890000000000001;3002401014
5416012XG1751E;C;M31-PRE;1900;2;7,570000000000000;3002401014
5416013XG1751E;C;RC31-PRE;1970;2;4,180000000000000;3002401014
5416014XG1751E;C;M11-PRE;1890;2;3,180000000000000;3002401014
5416015XG1751E;C;RC31-PRE;1978;3;23,510000000000002;3002401014
5416016XG1751E;C;M34-PRE;1940;2;7,920000000000000;3002401014
5416017XG1751E;C;M11-PRE;1940;3;10,029999999999999;3002401014
5416018XG1751E;C;M31-PRE;1940;2;8,109999999999999;3002401014
5416019XG1751E;C;M31-PRE;1940;3;11,170000000000000;3002401014
5416020XG1751E;C;M31-PRE;1930;2;17,850000000000001;3002401014
5416021XG1751E;C;M34-PRE;1900;2;11,460000000000001;3002401014
5416201XG1751E;C;M31-PRE;1920;1;19,010000000000002;3002401014
5416202XG1751E;C;RC31-PRE;1965;2;12,310000000000000;3002401014
5416203XG1751E;C;M34-PRE;1965;2;6,290000000000000;3002401014
5416204XG1751E;C;M31-PRE;1938;2;14,050000000000001;3002401014
5416205XG1751E;C;RC31-PRE;1985;1;8,180000000000000;3002401014
5416206XG1751E;C;M31-PRE;1920;1;8,840000000000000;3002401014
5416207XG1751E;C;M34-PRE;1925;1;16,270000000000000;3002401014
5416208XG1751E;C;M34-PRE;1941;1;43,899999999999999;3002401014
5416209XG1751E;C;RC31-PRE;1967;2;32,340000000000003;3002401014
5416210XG1751E;C;RC31-PRE;1968;3;27,579999999999998;3002401014
5416211XG1751E;C;RC31-PRE;1948;2;22,510000000000002;3002401014
5416212XG1751E;C;M34-PRE;1948;3;27,199999999999999;3002401014
5416214XG1751E;C;M34-PRE;1968;2;31,840000000000000;3002401014
5416215XG1751E;C;M31-PRE;1910;2;7,610000000000000;3002401014
5416216XG1751E;C;M31-PRE;1925;2;7,580000000000000;3002401014
5416217XG1751E;C;M11-PRE;1920;1;8,310000000000000;3002401014
5416218XG1751E;C;M34-PRE;1940;2;14,390000000000001;3002401014
5416219XG1751E;C;M11-PRE;1910;1;9,190000000000000;3002401014
5416220XG1751E;C;M34-PRE;1948;1;15,840000000000000;3002401014
5416221XG1751E;C;RC31-LOW;0;2;5,530000000000000;3002401014
5416222XG1751E;C;M31-PRE;1910;1;21,079999999999998;3002401014
5416223XG1751E;C;RC31-PRE;1979;3;8,130000000000001;3002401014
5416224XG1751E;C;M11-PRE;1920;2;28,070000000000000;3002401014
5416225XG1751E;C;M11-PRE;1920;2;24,680000000000000;3002401014
5416226XG1751E;C;RC31-PRE;1970;2;5,960000000000000;3002401014
5416227XG1751E;C;RC31-PRE;1975;3;14,690000000000000;3002401014
5416228XG1751E;C;RC31-PRE;1970;3;18,530000000000001;3002401014
5416229XG1751E;C;M31-PRE;1920;2;3,640000000000000;3002401014
5416230XG1751E;C;M31-PRE;1930;2;24,989999999999998;3002401014
5416232XG1751E;C;M34-PRE;1955;3;26,160000000000000;3002401014
5416233XG1751E;C;M34-PRE;1910;2;21,660000000000000;3002401014
5416234XG1751E;C;M34-PRE;1975;3;11,150000000000000;3002401014
5416235XG1751E;C;M31-PRE;1920;2;20,829999999999998;3002401014
5416236XG1751E;C;M34-PRE;1993;1;11,750000000000000;3002401014
5416237XG1751E;C;RC31-PRE;1975;2;8,100000000000000;3002401014
5416238XG1751E;C;M31-PRE;1920;2;12,560000000000000;3002401014
5416239XG1751E;C;M31-PRE;1910;2;9,910000000000000;3002401014
5416240XG1751E;C;RC31-PRE;1955;2;6,410000000000000;3002401014
5416241XG1751E;C;RC31-PRE;1955;2;3,750000000000000;3002401014
5416242XG1751E;C;M34-PRE;1942;2;7,050000000000000;3002401014
5416243XG1751E;C;RC31-PRE;1970;3;24,109999999999999;3002401014
5416244XG1751E;C;M34-PRE;1950;2;7,820000000000000;3002401014
5416245XG1751E;C;RC31-LOW;0;2;6,670000000000000;3002401014
5416301XG1751E;C;RC31-PRE;1986;2;32,420000000000002;3002401014
5416302XG1751E;C;RC31-PRE;1988;2;71,900000000000006;3002401014
5416303XG1751E;C;RC31-PRE;1948;2;57,990000000000002;3002401014
5416304XG1751E;C;M34-PRE;1948;1;37,479999999999997;3002401014
5416305XG1751E;C;M34-PRE;1948;3;9,720000000000001;3002401014
5416306XG1751E;C;RC31-PRE;1992;1;11,560000000000000;3002401014
5416307XG1751E;C;M31-PRE;1940;3;9,990000000000000;3002401014
5416308XG1751E;C;M34-PRE;1940;1;17,250000000000000;3002401014
5416309XG1751E;C;M34-PRE;1948;3;8,730000000000000;3002401014
5416310XG1751E;C;RC31-PRE;1948;3;27,059999999999999;3002401014
5416311XG1751E;C;M31-PRE;1928;2;26,260000000000002;3002401014
5416312XG1751E;C;M34-PRE;1960;3;12,529999999999999;3002401014
5416313XG1751E;C;M34-PRE;1940;1;12,500000000000000;3002401014
5416314XG1751E;C;M31-PRE;1940;1;15,250000000000000;3002401014
5416315XG1751E;C;M11-PRE;1940;1;12,590000000000000;3002401014
5416316XG1751E;C;M11-PRE;1920;1;36,219999999999999;3002401014
5416601XG1751E;C;RC31-PRE;1965;2;24,789999999999999;3002401014
5416602XG1751E;C;RC31-PRE;1960;3;4,150000000000000;3002401014
5416603XG1751E;C;RC31-PRE;1960;3;8,970000000000001;3002401014
5416604XG1751E;C;RC31-PRE;1960;3;17,239999999999998;3002401014
5416605XG1751E;C;M11-PRE;1920;1;7,840000000000000;3002401014
5416606XG1751E;C;M34-PRE;1950;2;20,120000000000001;3002401014
5416610XG1751E;C;RC31-PRE;1950;3;20,140000000000001;3002401014
5416615XG1751E;C;M34-PRE;1940;2;32,409999999999997;3002401014
5416906XG1751E;C;M31-PRE;1900;3;3,610000000000000;3002401014
5416907XG1751E;C;M11-PRE;1900;2;11,480000000000000;3002401014
5416908XG1751E;C;RC31-PRE;1980;3;8,660000000000000;3002401014
5416909XG1751E;C;M31-PRE;1900;1;16,829999999999998;3002401014
5417201XG1751E;C;M31-PRE;1914;2;79,260000000000005;3002401014
5417202XG1751E;C;M31-PRE;1900;2;27,090000000000000;3002401014
5417203XG1751E;C;M11-PRE;1900;1;5,220000000000000;3002401014
5417204XG1751E;C;RC31-PRE;1943;1;36,280000000000001;3002401014
5417205XG1751E;C;RC31-PRE;1963;1;33,350000000000001;3002401014
5417206XG1751E;C;M34-PRE;1947;2;42,079999999999998;3002401014
5417207XG1751E;C;RC31-PRE;1982;2;28,230000000000000;3002401014
5417208XG1751E;C;RC31-PRE;1986;3;25,020000000000000;3002401014
5417209XG1751E;C;RC31-PRE;1980;1;13,160000000000000;3002401014
5417301XG1751E;C;M34-PRE;1950;1;32,829999999999998;3002401014
5417302XG1751E;C;M11-PRE;1890;1;22,539999999999999;3002401014
5417303XG1751E;C;M11-PRE;1890;1;13,449999999999999;3002401014
5417304XG1751E;C;RC31-PRE;1960;2;24,969999999999999;3002401014
5417305XG1751E;C;M34-PRE;1940;1;20,059999999999999;3002401014
5417306XG1751E;C;RC31-PRE;1981;3;19,680000000000000;3002401014
5417307XG1751E;C;RC31-PRE;1995;1;27,829999999999998;3002401014
5417308XG1751E;C;M31-PRE;1940;3;16,020000000000000;3002401014
5417401XG1751E;C;M31-PRE;1890;2;22,649999999999999;3002401014
5417601XG1751E;C;RC31-PRE;1987;1;10,220000000000001;3002401014
5417602XG1751E;C;M11-PRE;1900;1;12,840000000000000;3002401014
5417603XG1751E;C;M11-PRE;1900;1;35,240000000000002;3002401014
5417701XG1751E;C;M11-PRE;1900;1;20,199999999999999;3002401014
5417702XG1751E;C;M11-PRE;1940;2;20,750000000000000;3002401014
5417703XG1751E;C;RC31-PRE;1988;3;10,730000000000000;3002401014
5417704XG1751E;C;M31-PRE;1920;1;14,359999999999999;3002401014
5417705XG1751E;C;RC31-PRE;1973;3;22,129999999999999;3002401014
5417706XG1751E;C;RC31-PRE;1988;1;17,699999999999999;3002401014
5417801XG1751E;C;M34-PRE;1977;3;45,460000000000001;3002401014
5417802XG1751E;C;M34-PRE;1920;2;33,170000000000002;3002401014
5417803XG1751E;C;RC31-PRE;1988;2;26,000000000000000;3002401014
5500105XG1750B;C;RC31-PRE;1980;2;32,850000000000001;3002401030
5500201XG1750S;C;M34-PRE;1950;2;28,600000000000001;3002401030
5500202XG1750S;C;RC31-PRE;1968;3;33,299999999999997;3002401030
5500203XG1750S;C;M11-PRE;1900;2;29,980000000000000;3002401030
5500204XG1750S;C;M11-PRE;1900;1;31,399999999999999;3002401030
5500901XG1750B;C;RC31-PRE;1950;2;45,000000000000000;3002401030
5501701XG1750B;C;M34-PRE;1920;1;26,059999999999999;3002401030
5501702XG1750B;C;M31-PRE;1950;1;36,469999999999999;3002401030
5501703XG1750B;C;M11-PRE;1900;1;13,369999999999999;3002401030
5501901XG1750B;C;M31-PRE;1940;1;42,539999999999999;3002401030
5501902XG1750B;C;M34-PRE;1960;3;59,340000000000003;3002401030
5501903XG1750B;C;RC31-PRE;1995;2;57,689999999999998;3002401030
5501906XG1750B;C;RC31-PRE;1975;2;100,890000000000001;3002401030
5501907XG1750B;C;M11-PRE;1900;1;23,570000000000000;3002401030
5501908XG1750B;C;RC31-PRE;1960;2;32,780000000000001;3002401030
5501909XG1750B;C;M34-PRE;1950;3;10,340000000000000;3002401030
5501910XG1750B;C;M34-PRE;1970;3;23,949999999999999;3002401030
5501911XG1750B;C;M34-PRE;2015;1;19,920000000000002;3002401030
5501912XG1750B;C;M31-PRE;1940;2;10,369999999999999;3002401030
5501913XG1750B;C;M31-PRE;1940;2;29,430000000000000;3002401030
5502301XG1750B;C;RC31-PRE;1980;1;21,660000000000000;3002401030
5502302XG1750B;C;RC31-PRE;1985;1;37,390000000000001;3002401030
5502304XG1750B;C;RC31-PRE;1970;1;61,600000000000001;3002401030
5502305XG1750B;C;RC31-PRE;1970;1;20,120000000000001;3002401030
5502306XG1750B;C;M31-PRE;1950;1;33,210000000000001;3002401030
5502307XG1750B;C;M34-PRE;1960;2;17,579999999999998;3002401030
5502308XG1750B;C;M34-PRE;1975;2;20,059999999999999;3002401030
5502309XG1750B;C;M34-PRE;1965;2;23,879999999999999;3002401030
5502310XG1750B;C;M34-PRE;1960;1;31,629999999999999;3002401030
5502311XG1750B;C;RC31-PRE;1994;3;11,270000000000000;3002401030
5502312XG1750B;C;RC31-PRE;1975;1;10,930000000000000;3002401030
5502313XG1750B;C;M34-PRE;1945;3;10,600000000000000;3002401030
5502314XG1750B;C;RC31-PRE;1960;2;23,670000000000002;3002401030
5502315XG1750B;C;RC31-PRE;1970;2;12,590000000000000;3002401030
5502316XG1750B;C;RC31-PRE;1980;1;10,920000000000000;3002401030
5502317XG1750B;C;RC31-LOW;0;1;11,539999999999999;3002401030
5502318XG1750B;C;M11-PRE;1900;1;12,480000000000000;3002401030
5502319XG1750B;C;M11-PRE;1900;1;10,529999999999999;3002401030
5502320XG1750B;C;M11-PRE;1900;1;8,270000000000000;3002401030
5502401XG1750B;C;M34-PRE;2000;2;87,879999999999995;3002401030
5502402XG1750B;C;RC31-LOW;2001;3;21,420000000000002;3002401030
5502901XG1750B;C;M34-PRE;1948;2;30,899999999999999;3002401030
5502902XG1750B;C;M34-PRE;1900;1;37,609999999999999;3002401030
5502903XG1750B;C;RC31-LOW;2007;4;17,930000000000000;3002401030
5502904XG1750B;C;RC31-PRE;1970;2;18,500000000000000;3002401030
5502905XG1750B;C;RC31-LOW;0;2;21,420000000000002;3002401030
5502906XG1750B;C;M34-PRE;1980;3;28,280000000000001;3002401030
5502907XG1750B;C;RC31-LOW;1950;2;7,760000000000000;3002401030
5502908XG1750B;C;M31-PRE;1997;2;52,560000000000002;3002401030
5502909XG1750B;C;M31-PRE;1900;2;15,150000000000000;3002401030
5502910XG1750B;C;M31-PRE;1920;1;24,379999999999999;3002401030
5502911XG1750B;C;M31-PRE;1900;1;22,039999999999999;3002401030
5502912XG1750B;C;RC31-PRE;1960;3;24,160000000000000;3002401030
5502913XG1750B;C;RC31-PRE;1967;3;14,190000000000000;3002401030
5502914XG1750B;C;M11-PRE;1930;2;25,160000000000000;3002401030
5503201XG1750D;C;M34-PRE;1960;3;39,549999999999997;3002401030
5503202XG1750D;C;RC31-PRE;1970;2;25,800000000000001;3002401030
5503206XG1750D;C;M34-PRE;1960;2;20,359999999999999;3002401030
5503207XG1750D;C;RC31-PRE;1950;2;22,390000000000001;3002401030
5503208XG1750D;C;RC31-PRE;1950;2;19,260000000000002;3002401030
5503302XG1750D;C;M34-PRE;1940;2;54,579999999999998;3002401030
5503305XG1750D;C;M34-PRE;1930;2;36,039999999999999;3002401030
5503306XG1750D;C;M34-PRE;1940;2;35,530000000000001;3002401030
5503307XG1750D;C;RC31-PRE;1955;2;4,570000000000000;3002401030
5503308XG1750D;C;RC31-PRE;1950;1;13,570000000000000;3002401030
5503309XG1750D;C;M11-PRE;1910;1;23,160000000000000;3002401030
5503310XG1750D;C;M11-PRE;1900;2;15,490000000000000;3002401030
5503311XG1750D;C;RC31-PRE;1970;2;11,859999999999999;3002401030
5503312XG1750D;C;M34-PRE;1950;2;10,460000000000001;3002401030
5503313XG1750D;C;M34-PRE;1970;2;16,940000000000001;3002401030
5503314XG1750D;C;M31-PRE;1930;1;12,010000000000000;3002401030
5503315XG1750D;C;RC31-PRE;1950;1;21,250000000000000;3002401030
5503316XG1750D;C;RC31-PRE;1950;1;14,560000000000000;3002401030
5503317XG1750D;C;M34-PRE;1970;2;14,670000000000000;3002401030
5503318XG1750D;C;M34-PRE;1960;1;19,820000000000000;3002401030
5503319XG1750D;C;RC31-PRE;1960;2;36,310000000000002;3002401030
5503320XG1750D;C;M34-PRE;1955;1;11,449999999999999;3002401030
5503501XG1750D;C;M31-PRE;1935;1;42,570000000000000;3002401030
5503502XG1750D;C;M31-PRE;1935;1;34,009999999999998;3002401030
5503503XG1750D;C;RC31-PRE;1945;2;23,109999999999999;3002401030
5503504XG1750D;C;M34-PRE;1935;2;30,960000000000001;3002401030
5503505XG1750D;C;RC31-PRE;1960;1;40,750000000000000;3002401030
5503508XG1750D;C;RC31-PRE;1960;1;30,789999999999999;3002401030
5503509XG1750D;C;RC31-PRE;1995;3;30,859999999999999;3002401030
5503510XG1750D;C;RC31-LOW;2000;2;110,189999999999998;3002401030
5503903XG1750D;C;M34-PRE;1948;2;24,829999999999998;3002401030
5503905XG1750D;C;M31-PRE;1850;2;41,390000000000001;3002401030
5503906XG1750D;C;RC31-PRE;1960;3;23,359999999999999;3002401030
5503907XG1750D;C;M34-PRE;1900;2;10,690000000000000;3002401030
5503908XG1750D;C;RC31-PRE;1996;2;33,619999999999997;3002401030
5504301XG1750D;C;M31-PRE;1940;1;56,119999999999997;3002401030
5504401XG1750D;C;M34-PRE;1960;2;44,479999999999997;3002401030
5504405XG1750D;C;M31-PRE;1900;1;31,510000000000002;3002401030
5504406XG1750D;C;M31-PRE;1900;2;11,640000000000001;3002401030
5504501XG1750D;C;M34-PRE;1900;2;16,809999999999999;3002401030
5504502XG1750D;C;M31-PRE;1900;1;11,600000000000000;3002401030
5504503XG1750D;C;M34-PRE;1950;3;33,200000000000003;3002401030
5504504XG1750D;C;RC31-PRE;1960;2;22,010000000000002;3002401030
5504505XG1750D;C;RC31-PRE;1978;3;19,129999999999999;3002401030
5504506XG1750D;C;M31-PRE;1900;1;22,690000000000001;3002401030
5504507XG1750D;C;M34-PRE;1960;3;14,770000000000000;3002401030
5505101XG1750F;D;RC31-PRE;1985;1;29,050000000000001;3002401042
5505401XG1750F;C;M34-PRE;1960;1;44,229999999999997;3002401030
5512001XG1751B;D;RC31-PRE;1993;1;518,649999999999977;3002401034
5514201XG1751D;C;RC31-PRE;1970;6;77,310000000000002;3002401032
5514301XG1751D;C;RC31-PRE;1971;6;59,840000000000003;3002401032
5514302XG1751D;C;RC31-PRE;1971;6;58,259999999999998;3002401032
5514401XG1751D;C;RC31-PRE;1974;6;59,420000000000002;3002401032
5514402XG1751D;C;RC31-PRE;1974;6;58,829999999999998;3002401032
5514601XG1751D;D;RC31-PRE;1970;6;99,370000000000005;3002401032
5514901XG1751D;D;RC31-PRE;1970;6;101,019999999999996;3002401032
5515101XG1751F;C;M11-PRE;1890;1;13,410000000000000;3002401014
5515102XG1751F;C;M31-PRE;1890;1;14,410000000000000;3002401014
5515103XG1751F;C;M11-PRE;1890;2;16,760000000000002;3002401014
5515104XG1751F;C;M11-PRE;1920;1;12,380000000000001;3002401014
5515105XG1751F;C;M11-PRE;1920;2;24,340000000000000;3002401014
5515106XG1751F;C;M31-PRE;1920;3;30,750000000000000;3002401014
5515107XG1751F;C;M31-PRE;1920;2;13,310000000000000;3002401014
5515111XG1751F;C;RC31-PRE;1995;5;19,379999999999999;3002401014
5515112XG1751F;C;M11-PRE;1900;2;18,020000000000000;3002401014
5515113XG1751F;C;M31-PRE;1920;3;5,370000000000000;3002401014
5515116XG1751F;C;M11-PRE;1900;2;16,510000000000002;3002401014
5515117XG1751F;C;M31-PRE;1920;2;22,289999999999999;3002401014
5515121XG1751F;C;M31-PRE;1900;2;16,010000000000002;3002401014
5515122XG1751F;C;M31-PRE;1920;2;13,210000000000001;3002401014
5515123XG1751F;C;M11-PRE;1890;2;8,039999999999999;3002401014
5515124XG1751F;C;M11-PRE;1920;1;12,750000000000000;3002401014
5515125XG1751F;C;RC31-LOW;2008;6;34,000000000000000;3002401014
5515126XG1751F;C;RC31-LOW;2010;6;15,990000000000000;3002401014
5515402XG1751F;C;RC31-PRE;1996;4;302,970000000000027;3002401032
5515403XG1751F;C;M31-PRE;1900;1;19,210000000000001;3002401032
5515404XG1751F;C;M34-PRE;1900;1;21,129999999999999;3002401032
5515405XG1751F;C;RC31-LOW;1998;4;38,869999999999997;3002401032
5515407XG1751F;C;M31-PRE;1900;1;15,520000000000000;3002401032
5397038XG1659G;D;RC31-LOW;2014;2;32,869999999999997;3002401022
5515408XG1751F;C;M11-PRE;1900;1;13,490000000000000;3002401032
5515501XG1751F;C;RC31-PRE;1975;4;59,219999999999999;3002401032
5515502XG1751F;C;RC31-PRE;1975;4;59,020000000000003;3002401032
5515601XG1751F;C;RC31-PRE;1970;4;97,599999999999994;3002401032
5515801XG1751F;C;M11-PRE;1890;2;25,600000000000001;3002401032
5515802XG1751F;C;RC31-PRE;1975;4;14,830000000000000;3002401032
5515804XG1751F;C;RC31-PRE;1996;5;68,349999999999994;3002401032
5515807XG1751F;C;M11-PRE;1890;2;15,910000000000000;3002401032
5515808XG1751F;C;M11-PRE;1890;2;6,620000000000000;3002401032
5515809XG1751F;C;M11-PRE;1890;2;15,810000000000000;3002401032
5516501XG1751F;C;RC31-PRE;1950;3;13,699999999999999;3002401015
5516502XG1751F;C;M31-PRE;1930;3;22,719999999999999;3002401015
5516503XG1751F;C;M34-PRE;1930;2;34,530000000000001;3002401015
5516504XG1751F;C;M31-PRE;1930;1;24,329999999999998;3002401015
5516505XG1751F;C;M31-PRE;1930;2;22,820000000000000;3002401015
5516506XG1751F;C;M31-PRE;1940;2;21,379999999999999;3002401015
5516507XG1751F;C;M34-PRE;1970;2;35,920000000000002;3002401015
5516508XG1751F;C;M31-PRE;1930;2;9,220000000000001;3002401015
5516509XG1751F;C;M31-PRE;1940;2;4,420000000000000;3002401015
5516510XG1751F;C;RC31-PRE;1970;3;3,940000000000000;3002401015
5516511XG1751F;C;M34-PRE;1950;3;22,010000000000002;3002401015
5516512XG1751F;C;M34-PRE;1950;3;14,510000000000000;3002401015
5516513XG1751F;C;M31-PRE;1930;2;18,030000000000001;3002401015
5516514XG1751F;C;M31-PRE;1930;3;17,800000000000001;3002401015
5516515XG1751F;C;M31-PRE;1930;1;8,070000000000000;3002401015
5516516XG1751F;C;M31-PRE;1930;2;11,090000000000000;3002401015
5516517XG1751F;C;M31-PRE;1930;2;8,830000000000000;3002401015
5516518XG1751F;C;M31-PRE;1930;2;11,789999999999999;3002401015
5516519XG1751F;C;M31-PRE;1930;2;26,930000000000000;3002401015
5516520XG1751F;C;M31-PRE;1930;1;10,390000000000001;3002401015
5516521XG1751F;C;M31-PRE;1930;2;8,070000000000000;3002401015
5516522XG1751F;C;M34-PRE;1930;2;17,820000000000000;3002401015
5516523XG1751F;C;M31-PRE;1930;1;14,539999999999999;3002401015
5516901XG1751F;C;RC31-PRE;1970;2;70,510000000000005;3002401014
